system,mode,h,steps,requested_order,order_semantics,dependency_scope,actual_degree_reference,status,final_width_sum,final_width_max,flowpipe_width_sum,flowpipe_width_max,max_final_degree,degree_by_dim,term_count_total,term_count_by_dim,remainder_radius_max,remainder_radius_by_dim,active_vars_by_dim,segment_max_degree,segment_tau_active_after_drop,validation_attempts,runtime_s
van_der_pol,range_only,0.005,5,5,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.46654062173552113,0.3032475009932188,0.5879750286374029,0.3608875031413206,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]","[5, 5, 5, 5, 5]",False,15,1.4301327662542462
van_der_pol,dependency_preserving,0.005,5,5,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.46854547032095717,0.3031413525077605,0.5910679692160002,0.3612907955931593,3,"[3, 3]",12,"[6, 6]",0.0015949158023056016,"[3.371265617984145e-05, 0.0015949158023056016]","[[0, 1], [0, 1]]","[5, 5, 5, 5, 5]",False,15,3.397550018504262
van_der_pol,range_only,0.005,5,6,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.4656375063413528,0.30323395290619076,0.5875747828378809,0.36087696075327585,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]","[6, 6, 6, 6, 6]",False,15,2.6945616342127323
van_der_pol,dependency_preserving,0.005,5,6,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.4675481380260261,0.3030999117976095,0.5897625315844742,0.36125887500170123,5,"[5, 5]",24,"[12, 12]",0.00027957330504398023,"[8.43059428512603e-06, 0.00027957330504398023]","[[0, 1], [0, 1]]","[6, 6, 6, 6, 6]",False,13,6.920958209782839
van_der_pol,range_only,0.005,5,7,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.4655913770231209,0.3032290693959128,0.5874846896921883,0.36087329638731674,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]","[7, 7, 7, 7, 7]",False,10,3.9227870255708694
van_der_pol,dependency_preserving,0.005,5,7,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.4675083374420056,0.3030934468625,0.5896651677545767,0.3612540497589514,5,"[5, 5]",24,"[12, 12]",4.311783989811529e-05,"[1.0717041444280352e-06, 4.311783989811529e-05]","[[0, 1], [0, 1]]","[7, 7, 7, 7, 7]",False,12,11.308626124635339
van_der_pol,range_only,0.005,5,8,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.46559052588398175,0.30322897063778403,0.5874838927655429,0.36087319562650616,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]","[8, 8, 8, 8, 8]",False,15,7.131131052039564
van_der_pol,dependency_preserving,0.005,5,8,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.46748783106042635,0.3030927477805159,0.5896295639555086,0.3612535381429343,7,"[7, 7]",40,"[20, 20]",1.125862345354145e-05,"[2.5590363040723766e-07, 1.125862345354145e-05]","[[0, 1], [0, 1]]","[8, 8, 8, 8, 8]",False,15,21.42504556849599
van_der_pol,range_only,0.005,10,2,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.7095612432267108,0.3960141404350464,0.8539516910191945,0.4292035497483076,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",False,30,0.41384791396558285
van_der_pol,dependency_preserving,0.005,10,2,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.7057439938658633,0.3916664097569212,0.9029465232148056,0.47664911839525065,1,"[1, 1]",4,"[2, 2]",0.13566523124641777,"[0.004653548537727462, 0.13566523124641777]","[[0, 1], [0, 1]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",False,23,0.5589569788426161
van_der_pol,range_only,0.005,10,3,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.5484106509617949,0.3100253006623542,0.7809252340815732,0.4214050326903172,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",False,30,0.8062954042106867
van_der_pol,dependency_preserving,0.005,10,3,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.5567734112393944,0.31259842402197485,0.797340912500513,0.4252854581128774,1,"[1, 1]",4,"[2, 2]",0.06190107537120789,"[0.003927318059176277, 0.06190107537120789]","[[0, 1], [0, 1]]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",False,24,1.0729959830641747
van_der_pol,range_only,0.005,10,4,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.5414648612727754,0.3081771312649369,0.7628177198150236,0.42059060247154784,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",False,20,1.273313520476222
van_der_pol,dependency_preserving,0.005,10,4,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.5558505884777593,0.30783313736260604,0.7756726116018388,0.42153080671003235,3,"[3, 3]",12,"[6, 6]",0.009122734882941406,"[0.00036704893810828916, 0.009122734882941406]","[[0, 1], [0, 1]]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",False,20,3.6334601314738393
van_der_pol,range_only,0.005,10,5,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.5413888693821204,0.308159102363552,0.7627640322009205,0.4205729789996245,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",False,30,2.8727195197716355
van_der_pol,dependency_preserving,0.005,10,5,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.5513385868047463,0.3077793184551572,0.7717280238071244,0.42148325403603254,3,"[3, 3]",12,"[6, 6]",0.006237725698998984,"[0.00018889118077598037, 0.006237725698998984]","[[0, 1], [0, 1]]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",False,26,6.973289033398032
van_der_pol,range_only,0.005,10,6,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.5393388165548497,0.30810667019234544,0.7619989209970325,0.4205342852929211,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",False,30,5.3574682008475065
van_der_pol,dependency_preserving,0.005,10,6,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.5490035140578008,0.3075846267539744,0.7695211173881763,0.4213595135510309,5,"[5, 5]",24,"[12, 12]",0.0009015009035394819,"[3.727818864663346e-05, 0.0009015009035394819]","[[0, 1], [0, 1]]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",False,23,15.175296396017075
van_der_pol,range_only,0.005,10,7,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.5392358693127292,0.30809507977580447,0.7618867562851105,0.420525727958496,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]","[7, 7, 7, 7, 7, 7, 7, 7, 7, 7]",False,20,7.8228233102709055
van_der_pol,dependency_preserving,0.005,10,7,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.5489086313620853,0.3075682752780327,0.7693230079907197,0.4213431946689204,5,"[5, 5]",24,"[12, 12]",0.0003301691595641492,"[7.96881366964961e-06, 0.0003301691595641492]","[[0, 1], [0, 1]]","[7, 7, 7, 7, 7, 7, 7, 7, 7, 7]",False,24,24.732255422510207
van_der_pol,range_only,0.005,10,8,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.5392340104804859,0.30809485418512633,0.7618856437550171,0.42052552278972605,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",False,30,14.24065281637013
van_der_pol,dependency_preserving,0.005,10,8,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.5487879301297903,0.307561830786159,0.7691579790486139,0.42134044289820133,7,"[7, 7]",40,"[20, 20]",6.224758490028408e-05,"[1.930276204917115e-06, 6.224758490028408e-05]","[[0, 1], [0, 1]]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",False,25,45.69347103126347
van_der_pol,range_only,0.01,1,2,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.456202090116003,0.3018056670049463,0.5425927902997331,0.3255262900054448,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]",[2],False,3,0.04159447457641363
van_der_pol,dependency_preserving,0.01,1,2,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.45620208611599733,0.3018056650049444,0.5425927902997331,0.3255262900054448,1,"[1, 1]",4,"[2, 2]",0.0251982105555247,"[0.00040283250247141397, 0.0251982105555247]","[[0, 1], [0, 1]]",[2],False,3,0.040328982286155224
van_der_pol,range_only,0.01,1,3,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.42874846223468077,0.3017793014460806,0.5429769855209631,0.3254820411132467,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]",[3],False,3,0.08221301902085543
van_der_pol,dependency_preserving,0.01,1,3,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.4287484582346751,0.3017792994460787,0.5429769855209631,0.3254820411132467,1,"[1, 1]",4,"[2, 2]",0.011477079394296123,"[0.00039464972303855064, 0.011477079394296123]","[[0, 1], [0, 1]]",[3],False,3,0.08351111318916082
van_der_pol,range_only,0.01,1,4,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.42630551568547037,0.3011189858616959,0.5146941497478329,0.32499285961190344,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]",[4],False,2,0.12693816982209682
van_der_pol,dependency_preserving,0.01,1,4,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.4263055116854647,0.30111898386169395,0.5146941497478329,0.32499285961190344,3,"[1, 3]",5,"[2, 3]",0.000793272245216199,"[6.45169308462714e-05, 0.000793272245216199]","[[0, 1], [0, 1]]",[4],False,2,0.12608331814408302
van_der_pol,range_only,0.01,1,5,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.4262513487141574,0.30110583536340446,0.5146327440159545,0.32495520213841506,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]",[5],False,3,0.2851763442158699
van_der_pol,dependency_preserving,0.01,1,5,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.4262513447141517,0.3011058333634025,0.5146327440159545,0.32495520213841506,3,"[3, 3]",8,"[3, 5]",0.0005230765920381326,"[8.979202533466664e-06, 0.0005230765920381326]","[[0, 1], [0, 1]]",[5],False,3,0.2838489171117544
van_der_pol,range_only,0.01,1,6,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.42558945121707487,0.3010981803016702,0.5138779962427865,0.32494638352097077,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]",[6],False,3,0.5468417722731829
van_der_pol,dependency_preserving,0.01,1,6,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.4255894472170692,0.30109817830166824,0.5138779962427865,0.32494638352097077,3,"[3, 3]",11,"[5, 6]",0.0001946953744885745,"[4.319379915865844e-06, 0.0001946953744885745]","[[0, 1], [0, 1]]",[6],False,3,0.5316585479304194
van_der_pol,range_only,0.01,1,7,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.42552103568745464,0.3010911737886573,0.5135433721907797,0.3249403797944546,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]",[7],False,3,0.8931007152423263
van_der_pol,dependency_preserving,0.01,1,7,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.425521031687449,0.30109117178865535,0.5135433721907797,0.3249403797944546,5,"[3, 5]",13,"[6, 7]",1.471659691379191e-05,"[8.129734088896239e-07, 1.471659691379191e-05]","[[0, 1], [0, 1]]",[7],False,3,0.8913331711664796
van_der_pol,range_only,0.01,1,8,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.4255181890391782,0.3010907603931641,0.5135248634791189,0.3249395791018724,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]",[8],False,3,1.4296751655638218
van_der_pol,dependency_preserving,0.01,1,8,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.42551818503917255,0.3010907583931622,0.5135248634791189,0.3249395791018724,5,"[5, 5]",16,"[7, 9]",5.612989527035042e-06,"[1.0868429028176493e-07, 5.612989527035042e-06]","[[0, 1], [0, 1]]",[8],False,3,1.4137540012598038
van_der_pol,range_only,0.01,5,2,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.714322821643543,0.3992273251532788,0.8914835551417623,0.46572622708796724,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]","[2, 2, 2, 2, 2]",False,15,0.2062970818951726
van_der_pol,dependency_preserving,0.01,5,2,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.7127083067868089,0.3961494528437917,0.9404036573300005,0.5123636495568308,1,"[1, 1]",4,"[2, 2]",0.137925236436894,"[0.005880929461507788, 0.137925236436894]","[[0, 1], [0, 1]]","[2, 2, 2, 2, 2]",False,14,0.29829204734414816
van_der_pol,range_only,0.01,5,3,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.5590125034119077,0.31195056551461314,0.8250942433482421,0.4228065980414258,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]","[3, 3, 3, 3, 3]",False,15,0.4005618365481496
van_der_pol,dependency_preserving,0.01,5,3,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.5669056713561681,0.3140995380789778,0.8369631671127956,0.426356375272067,1,"[1, 1]",4,"[2, 2]",0.06621661191552086,"[0.004677780102798107, 0.06621661191552086]","[[0, 1], [0, 1]]","[3, 3, 3, 3, 3]",False,14,0.5526784490793943
van_der_pol,range_only,0.01,5,4,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.5451067871573522,0.30827911787881784,0.7891858665328447,0.42109337705522504,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]","[4, 4, 4, 4, 4]",False,10,0.6481309337541461
van_der_pol,dependency_preserving,0.01,5,4,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.5578772681160992,0.3080239763565978,0.8028374698189501,0.42287802458117857,3,"[3, 3]",12,"[6, 6]",0.01069406927115755,"[0.0006103987938259184, 0.01069406927115755]","[[0, 1], [0, 1]]","[4, 4, 4, 4, 4]",False,10,1.5626389011740685
van_der_pol,range_only,0.01,5,5,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.5448141523231916,0.30820905703988993,0.7890288939894982,0.42103968636643924,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]","[5, 5, 5, 5, 5]",False,15,1.4294658908620477
van_der_pol,dependency_preserving,0.01,5,5,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.55441993117901,0.3080156881911525,0.8032694884135257,0.4229116747234117,3,"[3, 3]",12,"[6, 6]",0.007664679507806195,"[0.0003103853115051804, 0.007664679507806195]","[[0, 1], [0, 1]]","[5, 5, 5, 5, 5]",False,15,3.392228176817298
van_der_pol,range_only,0.01,5,6,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.5407486469075761,0.3080927175288977,0.787222021857989,0.4209504866402248,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]","[6, 6, 6, 6, 6]",False,15,2.688990387134254
van_der_pol,dependency_preserving,0.01,5,6,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.5494466011626252,0.3076385317441109,0.7971607484553608,0.4226246505147078,5,"[5, 5]",24,"[12, 12]",0.0016255297890243041,"[8.27186333447359e-05, 0.0016255297890243041]","[[0, 1], [0, 1]]","[6, 6, 6, 6, 6]",False,13,6.946340729482472
van_der_pol,range_only,0.01,5,7,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.5403400106493496,0.30804643755418054,0.7867601337273696,0.42091566149406595,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]","[7, 7, 7, 7, 7]",False,15,4.4803491067141294
van_der_pol,dependency_preserving,0.01,5,7,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.5490981862016792,0.3075822180915709,0.7967527862574649,0.42258178254175843,5,"[5, 5]",24,"[12, 12]",0.00045302428026495735,"[1.815843760884497e-05, 0.00045302428026495735]","[[0, 1], [0, 1]]","[7, 7, 7, 7, 7]",False,15,12.059025237336755
van_der_pol,range_only,0.01,5,8,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.5403233629421919,0.30804392585908064,0.7867357028027923,0.4209132825564588,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]","[8, 8, 8, 8, 8]",False,15,7.1315491404384375
van_der_pol,dependency_preserving,0.01,5,8,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.548865144787397,0.30756733308623213,0.7963816973453096,0.42257317833769675,7,"[7, 7]",40,"[20, 20]",0.0001349546643361371,"[5.535553140771912e-06, 0.0001349546643361371]","[[0, 1], [0, 1]]","[8, 8, 8, 8, 8]",False,15,21.461994220502675
van_der_pol,range_only,0.01,10,2,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,1.1214909853270234,0.7738958256511678,1.3992472893275583,0.8451243995814207,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",False,30,0.41594086308032274
van_der_pol,dependency_preserving,0.01,10,2,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,1.1085361417386759,0.7580376915325305,1.50623913511117,0.9450187998025458,1,"[1, 1]",4,"[2, 2]",0.30835026953552264,"[0.020717327551512225, 0.30835026953552264]","[[0, 1], [0, 1]]","[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",False,24,0.5720172701403499
van_der_pol,range_only,0.01,10,3,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.7628330938734603,0.4303256629047621,1.2204166952978877,0.679854665575354,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",False,30,0.7982200980186462
van_der_pol,dependency_preserving,0.01,10,3,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.8086071882457339,0.46527553954897743,1.2788168402579074,0.7224049820768718,1,"[1, 1]",4,"[2, 2]",0.1618968336429935,"[0.017190767177150734, 0.1618968336429935]","[[0, 1], [0, 1]]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",False,24,1.080947183072567
van_der_pol,range_only,0.01,10,4,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.7301580006306433,0.4059764748354376,1.1727858437773708,0.6358136936506044,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",False,20,1.2822198690846562
van_der_pol,dependency_preserving,0.01,10,4,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.8017241021723965,0.47708001103688585,1.2341459870734661,0.6918594022932886,3,"[3, 3]",12,"[6, 6]",0.04648678616122113,"[0.002824370664085512, 0.04648678616122113]","[[0, 1], [0, 1]]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",False,20,3.6287223380059004
van_der_pol,range_only,0.01,10,5,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.7295149197174619,0.4054839795738748,1.1724982460061952,0.6356017158234696,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",False,30,2.876365236006677
van_der_pol,dependency_preserving,0.01,10,5,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.7832004652510401,0.4590065391477563,1.2202496271250483,0.6781501822942323,3,"[3, 3]",12,"[6, 6]",0.03470763336687006,"[0.001873239622895785, 0.03470763336687006]","[[0, 1], [0, 1]]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",False,26,6.9943694323301315
van_der_pol,range_only,0.01,10,6,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.719082765409251,0.3955380625861234,1.1684059250289283,0.6318584342715629,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",False,30,5.379340216517448
van_der_pol,dependency_preserving,0.01,10,6,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.7697644157391642,0.4473538704049314,1.2085878498130236,0.6676630283840149,5,"[5, 5]",24,"[12, 12]",0.007579698978391536,"[0.00047147744743745047, 0.007579698978391536]","[[0, 1], [0, 1]]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6]",False,23,15.20789928920567
van_der_pol,range_only,0.01,10,7,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.7180682108344586,0.3946493401960603,1.1676884097459554,0.6312341299933674,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]","[7, 7, 7, 7, 7, 7, 7, 7, 7, 7]",False,30,8.98134798835963
van_der_pol,dependency_preserving,0.01,10,7,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.7691511844500075,0.44686389869410587,1.2075842412840658,0.6668009397748696,5,"[5, 5]",24,"[12, 12]",0.004418671397308183,"[0.0002001675139491632, 0.004418671397308183]","[[0, 1], [0, 1]]","[7, 7, 7, 7, 7, 7, 7, 7, 7, 7]",False,29,26.165941114537418
van_der_pol,range_only,0.01,10,8,total_degree_cutoff,current_step_box_variables_after_collapse,degree_wrt_current_step_box_vars_not_original_initial_vars,validated,0.7180278793761111,0.3946152850341074,1.1676528567368991,0.6312037342298144,1,"[1, 1]",2,"[1, 1]",5e-324,"[5e-324, 5e-324]","[[0], [1]]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",False,30,14.240415184758604
van_der_pol,dependency_preserving,0.01,10,8,total_degree_cutoff,original_initial_variables,degree_wrt_original_initial_vars,validated,0.7673453556906406,0.44524377639972373,1.2054092141270816,0.6647028984902345,7,"[7, 7]",40,"[20, 20]",0.0011238902621984093,"[5.623387996077502e-05, 0.0011238902621984093]","[[0, 1], [0, 1]]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",False,26,46.21268138196319
